Date,Transaction Description,Amount,Category,Company,Account Type,Expense By Category,Revenue By Category
2019-11-12 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,625,Sales,Ajs optical ltd,Current account,0,65466.8
2019-11-11 00:00:00,"3C_*Woking Borough Cou - Victoria Way, Woking",-3,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-11-08 00:00:00,"STEAKOUT - 116 UPPER TOOTING ROAD, TOOTING SW17",-40.75,Food and Drink,Ajs optical ltd,Current account,-405.8,0
2019-11-08 00:00:00,"Centre Court Car Park - Queens Road, London",-2.5,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-11-08 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,320,Sales,Ajs optical ltd,Current account,0,65466.8
2019-11-07 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,2108.8,Sales,Ajs optical ltd,Current account,0,65466.8
2019-11-06 00:00:00,"TFL TRAVEL CH - VICTORIA STREET, TFL.GOV.UK/CP",-3,Travel,Ajs optical ltd,Current account,-370.85,0
2019-11-05 00:00:00,VODAFONE LTD ref: VODAFONE LTD ref: 686846989-1002,-87.55,Office Equipment,Ajs optical ltd,Current account,-1841.64,0
2019-11-05 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-11-04 00:00:00,"3C_*Woking Borough Cou Woking,GBR",-3,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-11-03 00:00:00,ATIF KHALIL ref: DIVIDEND,-2500,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-11-02 00:00:00,"SPICE VILLAGE          LONDON  SW1,GBR",-40.6,Food and Drink,Ajs optical ltd,Current account,-405.8,0
2019-11-01 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-30 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-29 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-28 00:00:00,ATIF KHALIL ref: OCTOBER SALARY,-1057.5,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-10-28 00:00:00,MRS A KHALIL ref: OCTOBER SALARY,-720,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-10-28 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,351,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-25 00:00:00,"DEBENHAMS - SOUTHSIDE SHOPPING CENTRE, WANDSWORTH",-34,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-10-23 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,908.8,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-23 00:00:00,"BENTALL CENTRE         KINGSTON UP,GBR",-4.2,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-10-23 00:00:00,"WH SMITH               KINGSTON U,GBR",-4.99,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-10-22 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1260,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-22 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-18 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-17 00:00:00,"H & M                  CROYDON,GBR",-20.04,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-10-16 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,634.8,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-15 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,250,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-15 00:00:00,GOCARDLESS ref: GOCARDLESS ref: SAGEACCOUNTI-G7HVM,-118,Sage Business Cloud Subscription,Ajs optical ltd,Current account,-4226,0
2019-10-15 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-14 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,624,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-13 00:00:00,"NANDOS COLLIERS WOOD - UNIT 12., LONDON",-64.85,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-10-12 00:00:00,"WWW.CHANDA.ORG.UK      INTERNET,GBR",-122,Charity,Ajs optical ltd,Current account,-11206,0
2019-10-12 00:00:00,"WWW.CHANDA.ORG.UK      INTERNET,GBR",-1920,Charity,Ajs optical ltd,Current account,-11206,0
2019-10-11 00:00:00,"TfL Travel Charge      TFL.gov.uk/,GBR",-3,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-09 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,625,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-09 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-09 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,862,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-08 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-04 00:00:00,"TFL TRAVEL CH - VICTORIA STREET, TFL.GOV.UK/CP",-3,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-04 00:00:00,VODAFONE LTD ref: VODAFONE LTD ref: 686846989-1002,-143.73,Office Equipment,Ajs optical ltd,Current account,-1841.64,0
2019-10-02 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1007.3,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-02 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-10-01 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,250,Sales,Ajs optical ltd,Current account,0,65466.8
2019-10-01 00:00:00,ASSOC OPTOMETRISTS ref: ASSOC OPTOMETRISTS ref: 0000066903,-61.5,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-10-01 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-09-30 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,609,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-29 00:00:00,"WWW.MKUK.CO.UK         INTERNET,GBR",-240,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-29 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-29 00:00:00,"WWW.STINKYINK.COM      BRIDGNORTH,GBR",-15.29,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-28 00:00:00,"MCDONALDS 82 - 42-44 MITCHAM ROAD, LONDON",-7.38,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-27 00:00:00,"TfL Travel Charge      TFL.gov.uk/,GBR",-3,Travel,Ajs optical ltd,Current account,-370.85,0
2019-09-26 00:00:00,MRS A KHALIL ref: SEPTEMBER SALARY,-720,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-09-26 00:00:00,ATIF KHALIL ref: SEPTEMBER SALARY,-928.8,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-09-25 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1191.9,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-25 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-09-24 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-09-23 00:00:00,ATIF KHALIL ref: DIVIDEND,-2000,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-09-19 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-18 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1194.3,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-17 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-09-16 00:00:00,GOCARDLESS ref: GOCARDLESS ref: SAGEACCOUNTI-G7HVM,-118,Sage Business Cloud Subscription,Ajs optical ltd,Current account,-4226,0
2019-09-16 00:00:00,"MAEMES 01              LONDON,GBR",-17.46,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-14 00:00:00,"NCP LIMITED - MAPLETON CRESCENT, WANDSWORTH GA",-2.2,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-05 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-04 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,2140.1,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-04 00:00:00,VODAFONE LTD ref: VODAFONE LTD ref: 686846989-1002,-56.62,Office Equipment,Ajs optical ltd,Current account,-1841.64,0
2019-09-03 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-09-02 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,625,Sales,Ajs optical ltd,Current account,0,65466.8
2019-09-02 00:00:00,"PAPERCHASE             WANDSWORTH,GBR",-17,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-02 00:00:00,"NCP LIMITED - MAPLETON CRESCENT, WANDSWORTH GA,SW18 4AU,GBR,GBR",-3.6,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-02 00:00:00,ASSOC OPTOMETRISTS ref: 0000066903,-61.5,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-09-01 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-31 00:00:00,"CURRYS MEGASTORE       NEW MALDEN,GBR",-39,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-08-30 00:00:00,MRS A KHALIL ref: AUGUST SALARY,-720,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-08-30 00:00:00,ATIF KHALIL ref: AUGUST SALARY,-900,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-08-28 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-08-26 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-26 00:00:00,"MAEDAH GRILL           LONDON,GBR",-47.9,Food and Drink,Ajs optical ltd,Current account,-405.8,0
2019-08-24 00:00:00,"LUL TICKET MACHINE - TOOTING HIGH STREET, TOOTING BROAD",-26.2,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-08-24 00:00:00,"TFL TRAVEL CH - VICTORIA STREET, TFL.GOV.UK/CP",-1.5,Travel,Ajs optical ltd,Current account,-370.85,0
2019-08-21 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1206.3,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-20 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-20 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-08-19 00:00:00,TIDE PLATFRM LTD F ref: TIDE PLATFRM LTD F ref: FEE EXEMPTION,3.2,Unclassified,Ajs optical ltd,Current account,0,609.19
2019-08-15 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,905,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-15 00:00:00,GOCARDLESS ref: SAGEACCOUNTI-G7HVM,-118,Sage Business Cloud Subscription,Ajs optical ltd,Current account,-4226,0
2019-08-14 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-14 00:00:00,"WWW.CHANDA.ORG.UK      INTERNET,GBR",-52,Charity,Ajs optical ltd,Current account,-11206,0
2019-08-08 00:00:00,"UNIQLO (EUROPE) LTD - UNIT 68 SOUTHSIDE SHOPPING CENTR, LONDON SW18",-89.7,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-08-07 00:00:00,"WWW.CHANDA.ORG.UK - 181 LONDON ROAD, INTERNET,SM4 5PT,GBR,GBR",-60,Charity,Ajs optical ltd,Current account,-11206,0
2019-08-07 00:00:00,"WWW.CHANDA.ORG.UK - 181 LONDON ROAD, INTERNET,SM4 5PT,GBR,GBR",-1800,Charity,Ajs optical ltd,Current account,-11206,0
2019-08-06 00:00:00,Fees: Bank transfer and Direct Debit for last month (20p per transaction),-3.2,Bank Fee,Ajs optical ltd,Current account,-23.2,0
2019-08-05 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,309.6,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-05 00:00:00,VODAFONE LTD ref: VODAFONE LTD ref: 686846989-1002,-56.62,Office Equipment,Ajs optical ltd,Current account,-1841.64,0
2019-08-04 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,338,Sales,Ajs optical ltd,Current account,0,65466.8
2019-08-01 00:00:00,ASSOC OPTOMETRISTS ref: ASSOC OPTOMETRISTS ref: 0000066903,-61.5,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-07-31 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,907.3,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-31 00:00:00,MRS A KHALIL ref: JULY SALARY,-720,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-07-31 00:00:00,ATIF KHALIL ref: JULY SALARY,-954,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-07-30 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-07-29 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,345,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-24 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,919.2,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-23 00:00:00,ATIF KHALIL ref: DIVIDENDS,-4000,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-07-23 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-07-22 00:00:00,"WWW.ARGOS.CO.UK - AVEBURY BOULEVARD, INTERNET",-33.94,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-07-20 00:00:00,"DUNELM LTD - UNIT 1 PRIORY RETAIL PARK, COLLIER WOOD",-19.76,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-07-18 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-18 00:00:00,"DUNELM ONLINE ORDER - FOSSE WAY, ONLINE ORDER",-89.95,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-07-17 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,659.8,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-16 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,275,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-16 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-07-15 00:00:00,"DUNELM ONLINE ORDER    ONLINE ORDE,GBR",-143.95,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-07-15 00:00:00,GOCARDLESS ref: SAGEACCOUNTI-G7HVM,-118,Sage Business Cloud Subscription,Ajs optical ltd,Current account,-4226,0
2019-07-14 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,311,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-12 00:00:00,"WOKING COUNCIL PARKING WOKING,GBR",-11,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-07-10 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,350,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-09 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-07-07 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,673,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-04 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1208.8,Sales,Ajs optical ltd,Current account,0,65466.8
2019-07-04 00:00:00,"IKEA LTD 144 CROYDON E - VALLEY RETAIL PARK, CROYDON",-158,Office Equipment,Ajs optical ltd,Current account,-1841.64,0
2019-07-04 00:00:00,VODAFONE LTD ref: VODAFONE LTD ref: 686846989-1002,-69.97,Office Equipment,Ajs optical ltd,Current account,-1841.64,0
2019-07-04 00:00:00,"NANDOS COLLIERS WOOD - UNIT 12., LONDON",-37.25,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-07-03 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-07-02 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-07-01 00:00:00,ASSOC OPTOMETRISTS ref: 0000066903,-61.5,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-06-28 00:00:00,MRS A KHALIL ref: JUNE SALARY,-720,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-06-28 00:00:00,ATIF KHALIL ref: JUNE SALARY,-1260,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-06-28 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-26 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,625,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-26 00:00:00,GOCARDLESS ref: GOCARDLESS ref: SAGEACCOUNTI-G7HVM,-100,Sage Business Cloud Subscription,Ajs optical ltd,Current account,-4226,0
2019-06-25 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,555,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-25 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-06-23 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,600,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-22 00:00:00,"NCP LIMITED            WANDSWORTH,GBR",-3.6,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-06-21 00:00:00,"NEW SOUTHERN RAILW - BALHAM HIGH ROAD BALHAM, LND SW12 5399",-13.1,Travel,Ajs optical ltd,Current account,-370.85,0
2019-06-19 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1187.5,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-19 00:00:00,"Mid Sussex District - Oaklands Road, Haywards Heat",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-06-18 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-06-17 00:00:00,GOCARDLESS ref: GOCARDLESS ref: SAGEACCOUNTI-G7HVM,-118,Sage Business Cloud Subscription,Ajs optical ltd,Current account,-4226,0
2019-06-17 00:00:00,"NCP LIMITED - MAPLETON CRESCENT, WANDSWORTH GA",-3.6,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-06-15 00:00:00,"PAPERCHASE - UNIT63, WANDSWORTH",-6,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-06-13 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,380,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-12 00:00:00,"WWW.CHANDA.ORG.UK      INTERNET,GBR",-60,Charity,Ajs optical ltd,Current account,-11206,0
2019-06-11 00:00:00,"Mid Sussex District    Haywards He,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-06-09 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,600,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-08 00:00:00,"STEAKOUT - 116 UPPER TOOTING ROAD, TOOTING SW17",-53.2,Food and Drink,Ajs optical ltd,Current account,-405.8,0
2019-06-06 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,284.6,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-05 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,921.7,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-05 00:00:00,MRS A KHALIL ref: AMTULALEEM SALARY,-1041.67,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-06-05 00:00:00,ATIF KHALIL ref: SALARY,-1041.67,Salary,Ajs optical ltd,Current account,-50660.14,0
2019-06-05 00:00:00,VODAFONE LTD ref: VODAFONE LTD ref: 686846989-1002,-56.62,Office Equipment,Ajs optical ltd,Current account,-1841.64,0
2019-06-05 00:00:00,"Mid Sussex District    Burgess Hil,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-06-04 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,300,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-04 00:00:00,"MARKS&SPENCER PLC - 1 MERTON HIGH STREET., MERTON",-98.85,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-06-03 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,665,Sales,Ajs optical ltd,Current account,0,65466.8
2019-06-03 00:00:00,ASSOC OPTOMETRISTS ref: 0000066903,-61.5,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-06-02 00:00:00,BOOTS OPTICIANS LI ref: BOOTS OPTICIANS LI ref: 1003 2000017541 K,600,Unclassified,Ajs optical ltd,Current account,0,609.19
2019-06-01 00:00:00,"NCP LIMITED            WANDSWORTH,GBR",-5.4,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-05-30 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1191.9,Sales,Ajs optical ltd,Current account,0,65466.8
2019-05-30 00:00:00,"Mid Sussex District - Church Road, Burgess Hill",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-05-28 00:00:00,"3C_*WOKING BOROUGH COU - Kingfield Road, Woking",-11,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-05-27 00:00:00,ATIF KHALIL ref: LONE REPAYMENT,-1000,Unclassified,Ajs optical ltd,Current account,-11316.97,0
2019-05-23 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,1532.9,Sales,Ajs optical ltd,Current account,0,65466.8
2019-05-21 00:00:00,"Mid Sussex District    Burgess Hil,GBR",-6,Travel,Ajs optical ltd,Current account,-370.85,0
2019-05-19 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,639,Sales,Ajs optical ltd,Current account,0,65466.8
2019-05-15 00:00:00,SPECSAVERS FINANCE ref: SPECSAVERS FINANCE ref: SPECSAVERS SEP COM,352.5,Sales,Ajs optical ltd,Current account,0,65466.8
